gene_id	symbol	BT549_rep1	BT549_rep2	HCC70_rep1	HCC70_rep2	HMEC_rep1	HMEC_rep2	MB231_rep1	MB231_rep2	MB231_rep3
ENSG00000228041	RP4-581F12.1	0	0	0	0	0	0	0	0	0
ENSG00000228042	RP11-441A11.1	0	0	0	0	0	0	0	0	0
ENSG00000228043	AC097721.2	5	2	5	7	2	0	2	3	2
ENSG00000228044	RP4-781K5.4	0	2	1	1	5	4	0	1	1
ENSG00000228045	DNAJA1P6	0	0	0	0	0	0	0	0	0
ENSG00000228046	RP11-15B24.2	0	0	0	0	0	0	0	0	0
ENSG00000228048	RP11-598C10.1	0	0	0	0	0	0	0	0	0
ENSG00000228049	POLR2J2	36	0	0	10	67	10	53	15	16
ENSG00000228050	TOP3BP1	0	0	0	0	6	0	0	0	0
ENSG00000228051	RP11-325E14.2	0	0	0	0	1	0	0	0	0
ENSG00000228053	RP11-151F5.2	0	0	0	1	0	0	0	0	0
ENSG00000228054	RANP5	0	0	0	0	0	0	0	0	0
ENSG00000228055	LINC00864	0	0	0	0	0	0	0	0	0
ENSG00000228056	CFL1P3	0	0	0	0	0	0	0	0	0
ENSG00000228057	SEC63P1	0	2	3	1	2	3	0	0	1
ENSG00000228058	RP11-552D4.1	0	0	0	0	0	0	0	0	0
ENSG00000228060	RP11-69E11.8	0	0	0	0	0	0	2	0	1
ENSG00000228061	Z83001.1	0	0	0	0	0	0	0	0	0
ENSG00000228063	RP11-135J2.4	1	0	0	0	0	3	0	0	0
ENSG00000228064	AC023469.2	0	0	0	0	0	0	0	0	0
ENSG00000228065	RP11-222A11.1	62	55	12	12	32	29	0	2	0
ENSG00000228067	RP11-61J19.3	0	0	1	3	0	0	0	0	0
ENSG00000228069	RP11-100G15.3	0	0	0	0	0	0	3	2	0
ENSG00000228071	RPL7P47	0	2	0	1	1	0	0	0	0
ENSG00000228072	RP11-255A11.2	0	0	0	0	0	0	0	0	0
ENSG00000228073	AC133106.2	0	0	0	0	0	0	0	0	0
ENSG00000228074	UBBP5	0	0	0	0	0	0	0	0	0
ENSG00000228075	BOD1L2	0	0	0	0	0	0	0	0	0
ENSG00000228076	RP11-475E11.2	0	0	0	0	0	0	0	0	0
ENSG00000228078	HLA-U	0	0	3	0	2	4	0	0	0
ENSG00000228079	AC012368.1	0	0	1	0	1	0	0	0	0
ENSG00000228081	RP11-385M4.2	0	0	1	1	0	0	0	0	0
ENSG00000228082	RP1-121G13.2	0	0	0	0	0	0	0	0	0
ENSG00000228083	IFNA14	0	0	0	0	0	0	0	0	0
ENSG00000228084	RP5-884G6.2	0	1	28	26	4	4	4	2	3
ENSG00000228085	AC004920.2	0	0	0	0	0	0	0	0	0
ENSG00000228086	RP5-837M10.4	0	0	0	0	0	0	0	0	0
ENSG00000228089	RP1-197O17.2	0	0	0	0	0	0	0	0	0
ENSG00000228092	COX6CP15	0	0	0	0	0	0	0	0	0
ENSG00000228095	RP11-361M4.1	0	0	0	0	0	0	0	0	0
ENSG00000228097	RP11-39K24.12	0	1	2	0	1	0	0	0	0
ENSG00000228098	AC110620.1	0	0	0	0	0	0	0	0	0
ENSG00000228100	AC016912.3	0	0	0	0	0	0	0	0	0
ENSG00000228105	RP3-340N1.6	0	0	0	0	0	0	0	0	0
ENSG00000228106	RP11-452F19.3	22	24	115	102	37	22	168	168	175
ENSG00000228107	AP000692.9	1	3	2	5	1	4	1	1	0
ENSG00000228108	AC092839.3	0	0	0	0	0	0	0	0	0
ENSG00000228109	MFI2-AS1	64	91	150	115	18	16	6	4	8
ENSG00000228110	ST13P19	0	1	0	0	0	0	0	0	0
ENSG00000228111	TPT1P2	0	0	0	0	0	0	0	0	0
ENSG00000228112	AC112220.2	0	0	0	0	0	0	0	0	0
ENSG00000228113	AC003991.3	0	0	0	0	0	0	0	1	0
ENSG00000228115	RP11-165F24.5	0	0	1	0	0	0	0	0	0
ENSG00000228118	LOC124685	0	0	0	0	0	0	0	0	0
ENSG00000228120	AP001631.10	0	1	2	2	4	4	8	13	8
ENSG00000228121	PHBP3	0	0	0	0	0	0	0	0	0
ENSG00000228122	MTND1P17	0	0	0	0	0	0	0	0	0
ENSG00000228123	RP11-15B24.3	0	0	0	0	0	0	0	0	0
ENSG00000228124	RP1-122O8.7	3	3	0	3	3	7	0	0	1
ENSG00000228125	RP11-516A11.3	0	0	0	0	0	0	0	0	0
ENSG00000228126	LINC00568	1	1	1	0	0	0	0	0	0
ENSG00000228127	RP11-12L8.1	0	0	0	0	0	0	0	0	0
ENSG00000228131	IGHD6-6	0	0	0	0	0	0	0	0	0
ENSG00000228132	RP11-279E1.1	0	0	0	0	0	0	0	0	0
ENSG00000228133	AC099684.1	2	0	0	0	0	0	0	0	0
ENSG00000228134	AC092578.1	0	0	0	0	0	0	0	0	0
ENSG00000228135	AC073128.10	0	0	0	0	0	0	0	0	0
ENSG00000228136	RP11-216M21.5	0	0	0	0	0	0	0	0	0
ENSG00000228137	AP001469.7	2	5	1	9	2	1	1	3	0
ENSG00000228139	GS1-421I3.4	0	0	0	0	0	0	0	0	0
ENSG00000228140	RP3-467K16.4	1	0	2	3	0	0	1	7	0
ENSG00000228141	AC105339.1	0	0	0	0	0	0	0	0	0
ENSG00000228142	RP11-180I4.2	0	0	0	0	0	0	0	0	0
ENSG00000228143	RP11-308N19.5	0	0	0	0	0	0	0	0	0
ENSG00000228144	TMBIM4	0	0	0	0	0	0	0	0	0
ENSG00000228146	CASP16	0	0	0	1	0	0	0	0	0
ENSG00000228149	RPL3P1	0	0	0	0	0	0	0	0	0
ENSG00000228150	RP11-84A14.4	2	1	2	0	1	0	0	0	0
ENSG00000228151	AC004941.3	0	0	0	0	0	0	0	0	0
ENSG00000228153	RP11-23I7.1	0	0	0	0	0	0	0	0	0
ENSG00000228154	RP11-302F12.2	0	0	0	0	0	0	0	0	0
ENSG00000228155	AL589685.1	0	0	0	0	0	0	0	0	0
ENSG00000228156	RP11-410N8.1	0	0	0	0	0	0	0	0	0
ENSG00000228157	AC007952.5	2	0	2	2	0	0	2	1	1
ENSG00000228158	TLE1P1	0	0	0	0	0	1	0	4	0
ENSG00000228159	AP001465.5	0	0	0	0	0	0	0	0	0
ENSG00000228160	RP13-57D9.3	0	0	0	0	0	0	0	0	0
ENSG00000228161	LL22NC03-23C6.15	0	0	0	0	0	0	0	0	0
ENSG00000228162	AC097713.3	0	0	0	0	0	0	0	0	0
ENSG00000228165	RP11-125K10.5	0	0	0	0	0	0	0	0	0
ENSG00000228166	MTND1P11	2	0	3	0	0	1	0	0	0
ENSG00000228167	RP11-489C13.1	0	0	0	0	0	0	0	0	0
ENSG00000228168	HNRNPA1P21	0	0	0	0	0	0	0	0	0
ENSG00000228169	PPIAP19	0	0	1	0	0	0	1	0	0
ENSG00000228170	RP1-40E16.11	0	0	0	0	0	0	0	0	0
ENSG00000228171	AC121251.1	0	0	0	0	0	0	0	0	0
ENSG00000228172	RP1-317E23.3	0	0	1	4	1	0	0	0	0
ENSG00000228173	AC091770.3	0	0	0	0	0	0	0	0	0
ENSG00000228174	RP11-244N9.6	0	0	0	0	0	0	0	0	0
ENSG00000228175	GEMIN8P4	8	13	100	95	3	3	6	16	10
ENSG00000228176	RP4-656G21.1	0	0	0	0	0	0	0	0	0
ENSG00000228181	RP11-455B2.9	0	0	0	0	0	0	0	0	0
ENSG00000228182	MTND2P25	0	0	0	0	0	0	0	0	0
ENSG00000228184	SNX19P1	0	0	0	1	0	0	0	0	0
ENSG00000228187	RP11-363H12.1	0	0	0	0	0	0	0	0	0
ENSG00000228189	RP13-60M5.2	0	0	0	0	0	0	0	0	0
ENSG00000228190	RP11-104D3.1	0	0	0	0	0	0	0	0	0
ENSG00000228191	RP11-345I18.6	0	0	0	0	0	0	0	0	0
ENSG00000228192	RP11-342M1.3	13	9	28	17	14	7	16	10	16
ENSG00000228194	CTA-415G2.2	0	0	0	0	0	0	0	0	0
ENSG00000228195	RPL5P27	0	0	0	0	0	1	0	0	0
ENSG00000228196	PTPN2P1	0	0	0	0	0	0	0	0	0
ENSG00000228198	OR2M3	0	0	0	0	0	0	0	0	0
ENSG00000228201	AL022341.3	1	3	5	5	2	2	0	0	0
ENSG00000228203	RNF144A-AS1	1	0	0	0	2	0	0	0	0
ENSG00000228204	RP4-724E13.2	0	0	0	0	0	0	1	0	1
ENSG00000228205	RP11-778D9.4	0	0	2	0	0	0	1	1	1
ENSG00000228206	AC016717.1	0	0	0	0	0	0	11	3	2
ENSG00000228207	AC007967.2	0	0	0	0	0	0	0	0	0
ENSG00000228208	C1orf143	0	1	2	0	6	3	0	0	0
ENSG00000228209	AC073091.2	0	0	0	0	0	0	0	0	0
ENSG00000228210	RPL7AL2	0	0	0	0	0	0	0	0	0
ENSG00000228211	HYALP1	0	0	0	0	2	1	0	0	0
ENSG00000228212	OFD1P17	0	1	0	0	0	0	0	1	1
ENSG00000228213	NLGN1-AS1	0	0	0	0	0	0	0	0	0
ENSG00000228214	LINC00693	4	3	0	0	1	0	0	0	0
ENSG00000228215	RP11-541F9.2	0	0	0	0	0	0	0	0	0
ENSG00000228216	RP11-367F23.1	0	0	0	0	0	0	0	0	0
ENSG00000228217	AL390877.1	0	0	0	0	0	0	0	0	0
ENSG00000228218	ATF4P3	0	1	1	0	0	0	0	2	1
ENSG00000228219	NPM1P30	0	0	0	0	0	0	0	0	0
ENSG00000228221	LINC00578	0	0	0	1	0	0	0	0	0
ENSG00000228222	AC074363.1	0	0	0	0	0	0	0	0	0
ENSG00000228223	HCG11	412	330	318	228	214	197	400	508	483
ENSG00000228224	NACAP1	2	0	4	6	0	0	0	0	0
ENSG00000228225	AC016908.1	0	0	0	0	0	0	0	0	0
ENSG00000228226	AC074019.1	0	0	0	0	0	0	0	0	0
ENSG00000228229	RP11-219C24.10	0	0	0	0	0	0	0	0	0
ENSG00000228231	RP11-124I4.2	0	0	0	0	0	0	0	0	0
ENSG00000228232	GAPDHP1	0	1	0	0	3	3	1	3	1
ENSG00000228234	GLRXP	0	0	0	0	0	0	0	0	0
ENSG00000228235	AP001476.4	0	0	0	0	0	0	0	0	0
ENSG00000228236	TXNP5	1	0	0	0	0	0	0	0	0
ENSG00000228237	EFCAB14-AS1	0	0	0	0	0	0	0	0	0
ENSG00000228238	GS1-304P7.2	0	2	2	1	1	0	0	1	0
ENSG00000228239	RP11-85G21.1	0	0	0	0	0	0	0	0	0
ENSG00000228240	TTTY17A	0	0	0	0	0	0	0	0	0
ENSG00000228241	MOB1AP1	0	0	0	0	0	0	1	0	0
ENSG00000228242	AC093495.4	7	5	0	3	1	3	0	0	1
ENSG00000228243	RP11-436G20.1	13	6	0	4	0	0	4	0	0
ENSG00000228247	UBBP2	1	0	0	0	0	0	0	0	0
ENSG00000228248	RP11-111E2.1	0	0	0	0	0	0	0	0	0
ENSG00000228251	AC012442.6	2	0	0	2	0	1	0	1	0
ENSG00000228252	COL6A4P2	0	0	0	0	0	0	0	0	0
ENSG00000228253	MT-ATP8	1534	1716	4144	2713	1459	1067	585	722	650
ENSG00000228255	RP11-323I1.1	0	0	0	0	0	0	0	0	0
ENSG00000228257	AC010141.6	0	0	0	0	0	0	0	0	0
ENSG00000228259	AC136604.1	0	0	0	0	0	0	0	0	0
ENSG00000228261	RP11-127L20.3	0	0	1	0	1	1	0	0	1
ENSG00000228262	AC073218.2	0	0	0	0	0	0	0	0	0
ENSG00000228264	RP11-350G8.7	0	0	0	0	0	0	0	0	0
ENSG00000228265	RP5-1125A11.1	22	13	36	27	14	13	13	8	12
ENSG00000228271	RP11-513G11.2	0	0	1	0	0	0	1	0	1
ENSG00000228272	AC106874.1	0	0	0	0	0	0	0	0	0
ENSG00000228273	MUC3A	0	1	0	0	0	0	0	0	0
ENSG00000228274	RP3-508I15.9	11	23	50	50	18	28	20	19	16
ENSG00000228275	ARMCX3-AS1	0	0	1	0	0	2	0	0	0
ENSG00000228277	AC112518.3	0	1	0	0	0	0	0	0	0
ENSG00000228278	ORM2	0	2	56	12	0	0	0	0	0
ENSG00000228280	RP11-367B6.2	0	0	0	0	0	0	0	0	0
ENSG00000228283	KATNBL1P6	0	0	0	0	0	0	0	0	0
ENSG00000228285	LYPLA2P1	0	0	0	0	0	0	0	0	0
ENSG00000228286	AP000593.5	0	0	0	0	0	0	1	0	0
ENSG00000228288	PCAT6	54	61	33	24	18	19	1	0	1
ENSG00000228289	RP4-640E24.1	0	0	0	0	0	0	0	0	0
ENSG00000228290	RP11-132M7.3	0	0	0	0	0	0	0	0	0
ENSG00000228291	RP11-445P17.6	0	0	0	0	0	0	0	0	0
ENSG00000228292	RP11-220I1.4	0	0	0	0	0	0	0	0	0
ENSG00000228293	RP4-686C3.7	0	0	0	0	0	0	0	0	0
ENSG00000228294	BMS1P17	0	0	0	0	0	0	4	4	3
ENSG00000228295	LINC00392	0	0	0	0	0	0	0	0	0
ENSG00000228300	C19orf24	1373	1370	464	426	667	400	652	814	657
ENSG00000228301	RPL7P55	0	0	0	0	0	0	0	0	0
ENSG00000228302	RP11-186N15.3	0	0	0	0	0	0	13	13	9
ENSG00000228303	RP11-10F11.2	0	0	0	0	0	0	0	0	0
ENSG00000228304	OR4K6P	0	0	0	0	0	0	0	0	0
ENSG00000228305	AC016734.2	2	1	1	1	5	1	0	1	1
ENSG00000228307	OR2S1P	2	0	0	0	2	2	0	0	0
ENSG00000228308	RP11-255G21.1	0	0	1	0	0	0	0	1	0
ENSG00000228309	GS1-204I12.1	0	0	0	0	0	0	0	0	0
ENSG00000228312	GAPDHP45	1	0	0	0	0	0	0	0	0
ENSG00000228313	CTD-2555K7.4	0	2	0	2	0	1	7	8	6
ENSG00000228314	CYP4F29P	0	0	0	0	0	1	0	0	0
ENSG00000228315	GUSBP11	115	153	244	206	117	100	116	155	55
ENSG00000228316	RP11-522L3.5	0	0	0	0	0	0	0	0	0
ENSG00000228317	RP11-235C23.5	1	0	0	0	0	0	0	0	0
ENSG00000228318	AP001610.5	0	0	0	0	0	0	0	2	1
ENSG00000228319	SPATA2P1	0	0	0	0	0	0	0	0	0
ENSG00000228322	RP11-358M14.2	0	1	1	1	0	0	0	0	0
ENSG00000228323	AC008753.6	0	0	0	0	0	0	0	0	0
ENSG00000228325	RP11-685N3.1	0	0	0	0	0	0	0	0	0
ENSG00000228326	RP11-109G10.2	0	0	1	1	0	0	0	0	0
ENSG00000228327	RP11-206L10.2	62	78	63	74	29	38	55	79	48
ENSG00000228328	RP11-516A11.1	0	1	0	2	0	0	0	0	0
ENSG00000228329	AC097495.3	0	0	0	0	0	0	0	0	0
ENSG00000228330	RP11-730A19.5	0	0	1	0	0	0	1	2	1
ENSG00000228331	RPL17P43	0	0	1	0	0	1	0	0	0
ENSG00000228334	AC024028.1	0	0	0	0	0	0	0	0	0
ENSG00000228335	AC073063.10	2	2	4	2	3	0	2	1	4
ENSG00000228336	OR9H1P	0	0	0	0	0	0	0	0	0
ENSG00000228337	RP11-804H8.5	0	0	0	0	0	0	0	0	0
ENSG00000228338	RP5-845O24.8	0	0	0	0	0	0	0	0	0
ENSG00000228339	AMD1P1	0	0	0	0	0	0	0	0	0
ENSG00000228340	RP5-1043L13.1	0	0	0	0	2	2	0	0	0
ENSG00000228341	CTB-20D2.1	0	0	0	0	0	0	0	0	0
ENSG00000228343	RP11-1148L6.5	0	0	0	0	0	0	8	7	4
ENSG00000228345	RP11-12D5.4	0	0	0	0	0	0	0	0	0
ENSG00000228347	FTLP17	0	0	0	0	0	0	0	0	0
ENSG00000228348	EFCAB14P1	0	0	0	0	0	0	0	0	0
ENSG00000228349	RPS26P4	0	0	0	0	0	0	0	0	0
ENSG00000228350	RP11-148G20.1	1	0	0	0	0	0	1	1	1
ENSG00000228351	AC018832.1	0	0	0	0	0	0	0	0	0
ENSG00000228352	RP11-537H15.3	0	0	0	0	0	0	0	0	1
ENSG00000228353	RP11-184A2.2	0	0	0	1	0	0	0	0	0
ENSG00000228354	RP11-552J9.9	0	0	0	0	0	0	0	0	0
ENSG00000228355	BX322559.3	0	0	0	0	0	0	0	0	0
ENSG00000228358	AC113617.1	0	0	2	0	19	22	0	0	0
ENSG00000228360	RP11-365F18.1	0	0	0	0	0	0	1	0	1
ENSG00000228361	RP11-503C24.3	0	0	0	0	0	0	0	0	0
ENSG00000228363	AC015971.2	0	0	0	0	0	0	11	7	15
ENSG00000228364	SAR1P1	0	0	0	0	0	0	0	0	0
ENSG00000228365	RP1-90J20.2	0	0	0	0	0	0	0	0	0
ENSG00000228366	RP11-18B3.3	0	0	0	0	0	0	0	0	0
ENSG00000228367	RP11-524L6.2	0	0	0	0	0	0	0	0	0
ENSG00000228368	AC106873.4	0	0	0	0	0	0	0	0	0
ENSG00000228369	TXNDC12-AS1	0	0	0	0	0	0	0	0	0
ENSG00000228372	RP11-85L21.4	0	0	0	0	0	0	0	0	0
ENSG00000228373	RP11-497K15.1	0	0	0	0	0	0	0	0	0
ENSG00000228374	AC012497.2	0	0	0	0	0	0	0	0	0
ENSG00000228375	RPS20P25	0	0	0	0	0	0	0	0	0
ENSG00000228376	RP11-520B13.4	0	0	0	0	2	2	1	0	4
ENSG00000228379	AC010891.2	0	0	0	0	0	0	0	0	0
ENSG00000228380	AC016697.2	0	0	0	0	0	0	0	2	0
ENSG00000228382	ITPKB-IT1	0	0	0	0	0	0	0	0	0
ENSG00000228383	FAM197Y7	0	0	0	0	0	0	0	0	0
ENSG00000228384	AC007040.6	0	0	0	0	0	0	1	8	6
ENSG00000228386	RP5-1125A11.4	0	0	0	0	0	0	0	0	0
ENSG00000228389	AC068039.4	13	8	6	2	29	24	0	1	2
ENSG00000228391	AC011995.3	0	0	0	0	0	0	0	0	0
ENSG00000228392	RP11-343J18.1	0	0	0	0	0	0	0	0	0
ENSG00000228393	LINC01004	19	11	24	15	6	5	9	4	3
ENSG00000228395	RP11-216B9.6	5	2	3	6	0	2	5	14	8
ENSG00000228397	RP1-224A6.3	0	1	0	2	2	0	0	0	1
ENSG00000228398	HMGN2P25	0	0	0	0	0	0	1	0	0
ENSG00000228399	RP4-575N6.2	1	1	0	0	0	0	0	0	0
ENSG00000228400	AC079154.1	0	0	0	0	0	0	0	0	0
ENSG00000228401	RP11-251M1.1	0	0	0	0	0	0	0	0	0
ENSG00000228403	RP11-563N6.6	0	0	0	0	0	0	0	0	0
ENSG00000228404	AP001468.58	0	0	2	1	0	1	0	0	0
ENSG00000228407	RP4-800M22.1	0	0	0	0	0	0	0	0	0
ENSG00000228408	RP1-111D6.3	0	1	0	0	0	0	0	0	1
ENSG00000228409	CCT6P1	42	46	68	76	42	21	70	70	79
ENSG00000228410	TCEB1P24	0	0	0	0	0	0	0	0	0
ENSG00000228411	CDY4P	0	0	0	0	0	0	0	0	0
ENSG00000228412	RP4-625H18.2	18	19	9	17	0	0	0	0	0
ENSG00000228413	AC024937.2	0	0	0	0	0	0	0	0	0
ENSG00000228414	AC010733.4	0	0	0	0	0	0	0	0	0
ENSG00000228415	PTMAP1	1	0	0	1	0	0	0	0	0
ENSG00000228417	RP11-549L6.3	0	0	1	0	0	0	0	0	0
ENSG00000228418	CTSLP3	0	0	0	0	0	0	0	0	0
ENSG00000228420	RP4-735C1.6	0	0	0	0	0	0	0	0	0
ENSG00000228421	AC005013.5	0	0	2	1	0	0	0	0	0
ENSG00000228422	LINC00687	0	0	0	0	0	0	1	0	0
ENSG00000228423	RP4-633I8.4	0	0	0	1	0	0	0	0	0
ENSG00000228426	RP11-402L1.11	0	0	0	0	0	0	0	0	0
ENSG00000228427	RP5-1091N2.9	0	0	0	0	0	0	0	0	0
ENSG00000228429	RP5-859M6.1	0	0	0	0	0	0	0	0	0
ENSG00000228430	RP11-15B24.5	0	0	0	0	0	1	0	0	0
ENSG00000228431	ARL5AP3	1	0	0	0	0	0	1	0	0
ENSG00000228432	DHFRP2	0	0	0	0	0	0	0	0	0
ENSG00000228433	OR7E23P	0	0	0	0	0	0	0	0	0
ENSG00000228434	AC004951.6	38	36	51	62	34	38	18	14	14
ENSG00000228436	RP5-864K19.4	35	23	5	4	9	10	3	3	1
ENSG00000228437	RP11-400N13.2	0	0	0	0	0	0	0	0	0
ENSG00000228438	RP5-859I17.2	0	0	0	0	0	0	0	0	0
ENSG00000228439	TSTD3	16	13	30	20	27	25	19	19	24
ENSG00000228440	MTND5P6	0	0	0	0	0	0	0	0	0
ENSG00000228444	RP11-173B14.4	0	2	3	2	2	3	2	3	3
ENSG00000228445	UGT1A2P	0	0	9	6	0	1	0	0	0
ENSG00000228446	AC073052.1	4	0	4	5	2	0	1	0	2
ENSG00000228450	RP1-154J13.3	0	0	1	0	0	0	0	0	0
ENSG00000228451	SDAD1P1	132	105	0	5	40	40	7	12	8
ENSG00000228452	RP5-994D16.9	0	0	0	0	0	0	3	6	4
ENSG00000228453	RPS15AP9	0	0	0	0	0	0	0	0	0
ENSG00000228459	CXorf28	4	0	0	0	9	8	0	0	0
ENSG00000228460	CYP2C59P	0	0	0	0	0	0	0	0	0
ENSG00000228462	RP11-445N18.3	0	0	0	0	0	0	0	0	0
ENSG00000228463	AP006222.2	27	30	40	59	13	20	11	28	23
ENSG00000228464	RP11-617O8.1	0	0	0	0	0	0	0	0	0
ENSG00000228465	TRAPPC2P10	0	0	0	0	0	0	0	0	0
ENSG00000228466	TUBB4AP1	0	0	0	0	0	0	0	0	0
ENSG00000228467	RP11-402N8.1	0	0	0	0	0	0	0	0	0
ENSG00000228470	RP11-176D17.3	0	0	3	1	6	2	0	0	0
ENSG00000228471	AC018865.11	0	0	0	0	0	0	0	0	0
ENSG00000228473	LIN28AP2	0	0	0	0	0	0	0	0	0
ENSG00000228474	OST4	1072	1033	1352	1166	2095	1478	1133	1178	1197
ENSG00000228476	CSTP1	0	0	0	0	0	0	0	0	0
ENSG00000228477	RP3-342P20.2	2	4	22	19	8	18	1	0	1
ENSG00000228478	RP1-290I10.3	0	0	1	0	0	0	0	0	2
ENSG00000228480	AC130464.1	0	0	0	0	0	0	0	0	0
ENSG00000228481	U51244.2	0	0	1	1	0	0	0	0	0
ENSG00000228482	RP5-859D4.3	0	0	0	0	0	0	0	0	0
ENSG00000228484	RP11-106M7.1	0	0	7	4	0	0	0	0	0
ENSG00000228485	GRK5-IT1	0	1	0	0	0	0	0	0	0
ENSG00000228486	LINC01125	11	14	27	30	6	5	31	12	18
ENSG00000228487	RP13-225O21.2	0	0	0	0	0	0	0	0	0
ENSG00000228488	AC092168.4	0	0	0	0	0	0	0	0	0
ENSG00000228489	RPL21P50	0	0	0	1	0	0	0	0	0
ENSG00000228492	RAB11FIP1P1	0	0	0	0	0	0	24	22	28
ENSG00000228495	LINC01013	2	1	0	0	0	1	0	0	0
ENSG00000228496	AC106875.1	0	0	0	0	0	0	0	0	0
ENSG00000228499	TMSB10P1	0	0	0	0	0	0	0	0	0
ENSG00000228501	RPL15P18	0	0	0	0	0	0	1	0	0
ENSG00000228502	EEF1A1P11	13	8	6	3	4	11	1	1	1
ENSG00000228503	RP11-347D21.2	0	0	0	0	0	0	0	0	0
ENSG00000228504	RP4-586O15.1	0	0	0	0	0	0	0	0	0
ENSG00000228505	AC011897.2	0	0	0	0	0	0	0	0	0
ENSG00000228506	RP11-98I9.4	31	30	26	14	28	12	34	54	29
ENSG00000228507	DAP3P2	0	1	0	0	0	1	0	1	0
ENSG00000228509	AC006460.2	1	0	1	0	1	0	2	4	2
ENSG00000228510	RP11-339B21.8	0	1	3	0	3	2	0	0	0
ENSG00000228512	RP11-281A20.2	0	0	0	0	0	0	0	0	1
ENSG00000228513	AC023271.1	0	0	0	0	0	0	0	1	0
ENSG00000228517	CT47A7	0	0	0	0	0	0	0	0	0
ENSG00000228518	SURF6P1	0	0	0	0	0	0	0	0	0
ENSG00000228519	RP11-298C3.2	0	0	3	1	0	1	0	0	0
ENSG00000228521	AC099552.3	0	0	0	2	0	0	0	0	0
ENSG00000228522	RP11-236F9.2	0	0	0	0	0	1	0	0	0
ENSG00000228523	RP4-763G1.1	0	0	0	0	0	0	0	0	0
ENSG00000228525	RP5-1087E8.2	0	0	0	0	0	0	0	0	0
ENSG00000228526	RP3-510D11.1	0	0	0	0	0	0	0	1	0
ENSG00000228527	RP11-179B15.5	2	2	0	0	0	0	2	0	0
ENSG00000228528	AC068057.1	0	0	0	0	5	8	0	0	0
ENSG00000228530	RP11-567B20.1	0	0	0	0	0	0	0	0	0
ENSG00000228532	RP1-241P17.4	1	0	4	1	0	0	2	0	2
ENSG00000228534	RP11-95H8.5	0	0	0	0	2	0	0	0	0
ENSG00000228536	RP11-392O17.1	1	2	0	0	0	0	0	0	0
ENSG00000228538	AC009411.1	0	0	0	0	0	0	0	0	0
ENSG00000228539	RP11-526K17.2	0	0	0	0	0	0	0	0	0
ENSG00000228540	AC073326.3	0	0	1	1	0	0	0	0	0
ENSG00000228541	AC093159.1	0	1	0	0	1	0	0	0	0
ENSG00000228543	GS1-519E5.1	0	0	0	0	0	0	0	0	0
ENSG00000228544	CCDC183-AS1	61	37	60	46	17	30	61	92	60
ENSG00000228546	CTA-313A17.3	0	0	0	0	0	0	2	2	0
ENSG00000228547	OR7E26P	0	0	1	0	0	0	0	0	0
ENSG00000228548	ITPKB-AS1	0	0	0	0	0	0	0	0	0
ENSG00000228549	U1	0	0	0	0	0	0	3	5	7
ENSG00000228550	RP11-483M24.2	0	0	1	0	0	0	0	0	0
ENSG00000228551	SNRPGP9	0	0	0	0	0	0	0	0	0
ENSG00000228553	RP11-391J2.3	0	0	0	0	0	0	0	0	0
ENSG00000228554	AC004837.5	0	0	0	0	0	0	0	0	1
ENSG00000228557	HSPA8P17	0	0	0	0	0	0	0	0	0
ENSG00000228559	RP3-340B19.3	0	1	0	0	0	0	0	0	0
ENSG00000228560	RP11-550P17.5	0	0	0	0	0	0	0	0	0
ENSG00000228561	RP11-114M1.1	0	1	0	0	0	1	1	1	0
ENSG00000228563	AL133247.2	0	0	0	0	0	0	0	0	0
ENSG00000228564	LINC01005	0	0	0	0	0	0	0	0	0
ENSG00000228566	RP11-170M17.1	0	0	0	0	0	0	0	0	0
ENSG00000228567	VN1R4	0	0	0	0	0	0	0	0	0
ENSG00000228568	AC006461.2	0	0	0	0	0	0	0	0	0
ENSG00000228569	AC073133.2	0	0	0	0	0	0	0	0	0
ENSG00000228570	NUTM2E	0	0	4	0	0	0	4	6	17
ENSG00000228571	HSFY7P	0	0	0	0	0	0	0	0	0
ENSG00000228572	LL0YNC03-29C1.1	0	0	0	0	0	0	0	0	0
ENSG00000228573	RP11-279N8.1	0	0	0	0	0	0	0	0	0
ENSG00000228577	AC010731.2	0	0	0	0	0	0	0	0	0
ENSG00000228578	TUBB1P2	0	0	0	0	0	0	0	0	0
ENSG00000228585	AC073143.1	0	0	0	0	0	0	0	0	0
ENSG00000228586	AC005042.5	0	0	0	0	0	0	0	0	0
ENSG00000228587	RP1-41P2.7	0	0	0	0	0	0	0	0	0
ENSG00000228589	SPCS2P4	0	0	0	3	0	0	4	8	3
ENSG00000228590	AC007381.3	0	0	0	0	0	0	0	0	0
ENSG00000228592	AP000459.4	0	0	0	0	0	0	0	0	0
ENSG00000228593	CFTRP1	0	0	0	0	0	0	0	0	0
ENSG00000228594	C1orf233	885	1162	740	570	209	219	311	394	299
ENSG00000228595	PAICSP2	0	0	0	0	0	0	0	0	0
ENSG00000228596	AC013436.6	0	1	0	0	0	0	0	0	0
ENSG00000228597	MTND4P1	0	0	0	0	0	0	0	0	0
ENSG00000228598	MACC1-AS1	0	0	0	0	0	0	0	0	0
ENSG00000228599	RPL7P52	0	0	0	0	0	0	0	0	0
ENSG00000228600	POLR2CP	0	0	0	0	0	0	0	0	0
ENSG00000228601	RPL39P	0	0	0	0	0	0	0	0	0
